0|000651|20230331|0.730000|20230429|20190410|20191101||20220624|-15310.10|20161205|||20120504|9615.49|||20220624|3602.91|20210527|150.00|
0|000652|20230331|0.004400|20230421|20221212|20200615||||20200323|||20201218|23.13|||20221213|-332.43|||
0|000655|20230331|0.028000|20230422|20220607|20210520||||20210927|||20140110|9920.00|20090715|5083.33|||||
0|000656|20230331|-0.060000|20230429|20230602|20230530||20230529|410.00|20230525|||20211208|50.00|20161103|102040.82|20221130|-11620.09|||
0|000657|20230331|0.090000|20230428|20220517|20211130||||20220425|||20210118|17417.39|20200716|17417.39|20220907|280.46|||
0|000659|20230331|-0.018500|20230427|20230531|20210524||20230327|-1285.70|20210510|||20111226|11560.00|20101224|6800.00|||||
0|000661|20230331|2.130000|20230418|20221014|20230317||20230421|0.60|20220818|||20221103|2378.39|20191230|238.56|20220802|-169.58|20211124|6.00|
0|000663|20230331|0.160000|20230429|20221010|20220718||20230425|-1150.00|20220425|||20200520|3244.00|20151223|3187.74|||||
0|000665|20230331|-0.080000|20230427|20230103|20221108||20230322|-259.77|20220425|||20180125|17514.72|20150108|5092.42|20230414|-552.99|||
0|000666|20230331|0.138400|20230429|20221205|20221206||||20220715|||20131224|6637.81|20121214|10033.00|||||
0|000667|20230331|0.043000|20230429|20230512|20230523|20230526|20230516|50.00|20230525|||20090309|39478.47|20061016|11300.00|||||
0|000668|20230331|-0.050000|20230428|20221021|20220329||||20221024|||20120423|5768.07|||||||
0|000669|20230331|-0.014300|20230429|20230111|20220727||20230530|-694.17|20220802|||20160115|8246.45|20150114|8246.45|||||
0|000670|20230331|-0.012700|20230428|20230131|20230116|20221102|20220901|-0.30|20220826|||20220922|802.76|||20230414|237.19|||
0|000671|20230331|-0.110000|20230429|20221129|20230531||20230412|-2859.79|20230602|||20190102|73051.95|20151231|73051.95|||||
0|000672|20230331|0.180000|20230420|20220207|20220207||20220922|-975.19|20210924|||20160509|59814.81|20130426|59814.81|20230420|-367.49|20220316|3.00|
0|000676|20230331|0.038000|20230427|20230526|20230526||20230523|-1043.50|20220125|||20220706|6835.40|20160518|23174.24|20230511|-911.09|20230131|3.00|
0|000677|20230331|0.010600|20230428|20220929|20220930||||20220426|||20121108|5991.56|||||||
0|000678|20230331|-0.050000|20230428|20230518|20221025||||20220804|||20190725|3053.20|20160725|3053.20|||||
0|000679|20230331|-0.025000|20230429|20221229|20221216||||20221220|||20090727|10044.00|||||||
0|000680|20230331|0.112600|20230429|20220701|20220526||||20200203|||20230414|801.72|20210428|23670.56|20220704|1171.42|||
0|000681|20230331|0.080900|20230428|20230510|20230512||20230510|-588.00|20230512|||20190918|35071.83|20150727|3059.07|20230428|-882.56|||
0|000682|20230331|0.057300|20230428|20230214|20230214||||20200203|||20211206|17671.28|20180605|36256.38|20230217|-372.90|||
